name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
ukraine,2022-08-07,28.7,19.6,23.7,29.9,19.6,24,19,76.2,3,100,4.17,rain,0,0,37.1,15.8,354.5,1016.8,57.5,22.9,256,22,8,10,2022-08-07T05:34:03,2022-08-07T20:32:25,0.34,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"33345099999,remote"
ukraine,2022-08-08,22.1,17.7,19.8,22.1,17.7,19.8,17.2,85.1,1.2,100,12.5,rain,0,0,28.1,10.8,359.7,1020.7,95.3,21.5,188.5,16.4,8,10,2022-08-08T05:35:32,2022-08-08T20:30:41,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"33345099999,remote"
ukraine,2022-08-09,22.3,17.4,19.9,22.3,17.4,19.9,14.2,70.9,0,0,0,,0,0,34.2,14.4,3.2,1021.9,92.8,22.5,196.4,16.9,6,10,2022-08-09T05:37:01,2022-08-09T20:28:55,0.41,Overcast,Cloudy skies throughout the day.,cloudy,"33345099999,remote"
ukraine,2022-08-10,21.3,17,19.2,21.3,17,19.2,14.1,72.2,0.2,100,8.33,rain,0,0,33.1,13,9.5,1020.6,99.6,23.2,167.9,14.4,7,10,2022-08-10T05:38:30,2022-08-10T20:27:08,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
ukraine,2022-08-11,24.2,16.7,19.9,24.2,16.7,19.9,16.8,82.4,0.9,100,4.17,rain,0,0,37.1,14.8,10.9,1018.8,94.1,20.6,155.5,13.3,7,10,2022-08-11T05:40:00,2022-08-11T20:25:19,0.48,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"33345099999,remote"
ukraine,2022-08-12,26.1,19.5,22.8,26.1,19.5,22.8,18.9,79.1,0.3,100,4.17,rain,0,0,31.7,11.9,33.8,1017.9,95.5,22.5,96.9,8.3,6,10,2022-08-12T05:41:30,2022-08-12T20:23:29,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"33345099999,remote"
ukraine,2022-08-13,27.2,19.1,23.3,27.9,19.1,23.4,18.4,75.1,10,100,8.33,rain,0,0,42.8,16.9,57.9,1014.4,94.3,22.9,200.1,17.2,6,10,2022-08-13T05:43:00,2022-08-13T20:21:37,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
ukraine,2022-08-14,28.9,19.8,23.8,29.5,19.8,24,16.8,65.4,0,0,0,,0,0,51.8,17.6,73,1011.7,83.2,22.7,189.5,16.4,7,10,2022-08-14T05:44:31,2022-08-14T20:19:45,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-08-15,27.2,20,23.4,27.9,20,23.4,17.3,69.4,0.3,100,8.33,rain,0,0,46.8,18,64.6,1010.3,91.3,22.9,138.9,12,6,10,2022-08-15T05:46:01,2022-08-15T20:17:51,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
ukraine,2022-08-16,23.9,19.4,21.5,23.9,19.4,21.5,17.1,76.6,4,100,4.17,rain,0,0,48.2,16.2,85.8,1009.1,97.1,20.3,59.4,5,4,10,2022-08-16T05:47:32,2022-08-16T20:15:56,0.64,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"33345099999,remote"
ukraine,2022-08-17,28.6,16.6,22.2,29.5,16.6,22.3,17.2,74.6,0.6,100,4.17,rain,0,0,24.5,9.4,77.1,1009.8,86,21.3,221.4,19.2,7,10,2022-08-17T05:49:03,2022-08-17T20:14:00,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
ukraine,2022-08-18,29.5,19.1,24,29.3,19.1,24,16.3,64.4,0,0,0,,0,0,34.6,14.4,22.7,1010.4,24.6,22.7,259,22.3,8,10,2022-08-18T05:50:33,2022-08-18T20:12:02,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-08-19,25.9,18.6,21.8,25.9,18.6,21.8,15.7,68.8,0,0,0,,0,0,36.4,15.1,30.5,1013.4,32.6,22.7,208.3,18.1,7,10,2022-08-19T05:52:04,2022-08-19T20:10:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-08-20,23.2,16.4,20,23.2,16.4,20,16.4,80.7,1,100,4.17,rain,0,0,22,8.6,51.7,1014,86.4,21.4,135.1,11.5,7,10,2022-08-20T05:53:35,2022-08-20T20:08:05,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
ukraine,2022-08-21,27.7,17.4,21.9,27.8,17.4,21.9,16.1,71.6,0,0,0,,0,0,28.8,11.5,95.4,1012.2,51.1,22.5,244,21,7,10,2022-08-21T05:55:07,2022-08-21T20:06:04,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-08-22,29.1,17.6,23,28.3,17.6,22.9,14.2,60.8,0,0,0,,0,0,31.3,13.3,69.2,1012.8,32,22.7,249.8,21.6,7,10,2022-08-22T05:56:38,2022-08-22T20:04:03,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-08-23,30,18.2,24,28.6,18.2,23.7,12,49.5,0,0,0,rain,0,0,46.8,19.8,110.8,1016,47.4,22.7,249.7,21.5,7,10,2022-08-23T05:58:09,2022-08-23T20:02:01,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-08-24,33.1,18.2,25.1,31.6,18.2,24.6,10.9,42.9,0,0,0,,0,0,39.2,15.5,92.4,1019.6,3.2,22.7,252.9,22,7,10,2022-08-24T05:59:40,2022-08-24T19:59:58,0.9,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
ukraine,2022-08-25,32,16.8,24.6,30.1,16.8,24.1,10.7,44.5,0,0,0,,0,0,40.3,17.3,63.5,1018.8,11.9,22.7,252.5,21.9,7,10,2022-08-25T06:01:11,2022-08-25T19:57:54,0.94,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
ukraine,2022-08-26,31.4,18.5,24.2,29.5,18.5,23.8,9.4,41.8,0,0,0,,0,0,42.1,16.6,74.3,1014.9,64.2,22.7,228.5,19.6,7,10,2022-08-26T06:02:43,2022-08-26T19:55:49,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-08-27,30.1,19.3,23.8,28.7,19.3,23.5,10.1,43.4,0,0,0,,0,0,35.3,13.7,53.8,1012.3,81.5,22.7,120.4,10.4,5,10,2022-08-27T06:04:14,2022-08-27T19:53:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-08-28,27.7,18.1,21.8,27.7,18.1,21.9,13.4,59.9,0.9,100,12.5,rain,0,0,19.1,10.8,10.9,1011.2,69.4,23.1,181.7,15.6,7,10,2022-08-28T06:05:45,2022-08-28T19:51:38,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"33345099999,remote"
ukraine,2022-08-29,31.2,16.4,23.7,29.9,16.4,23.3,13.8,59.3,4,100,4.17,rain,0,0,36.7,15.1,268,1012.7,36.5,22.9,238.2,20.5,7,10,2022-08-29T06:07:16,2022-08-29T19:49:31,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
ukraine,2022-08-30,26.9,18.7,22.5,26.8,18.7,22.5,14,61.3,0,0,0,,0,0,37.8,14.8,279.8,1015.5,45.4,22.7,236.2,20.6,7,10,2022-08-30T06:08:48,2022-08-30T19:47:23,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-08-31,23.4,15.3,19.8,23.4,15.3,19.8,11.8,61,0,0,0,rain,0,0,32.8,13.7,308.1,1015.5,53.9,22.7,150.3,13.1,6,10,2022-08-31T06:10:19,2022-08-31T19:45:15,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-09-01,20.8,13.1,17.1,20.8,13.1,17.1,7.2,54.9,0,0,0,,0,0,32.8,13.7,330.9,1016.5,70.4,22.9,197.1,17.1,6,10,2022-09-01T06:11:50,2022-09-01T19:43:06,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-09-02,19.9,8.4,14.8,19.9,8.4,14.8,4.8,54.2,0,0,0,,0,0,19.8,10.8,333.3,1021.3,43.2,22.7,214.7,18.6,7,10,2022-09-02T06:13:21,2022-09-02T19:40:57,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-09-03,18.4,11.9,14.6,18.4,11.9,14.6,5.2,53.9,0.1,100,4.17,rain,0,0,23.8,9.4,81.2,1022.8,93.2,22.7,133,11.4,4,10,2022-09-03T06:14:52,2022-09-03T19:38:47,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"33345099999,remote"
ukraine,2022-09-04,19.6,8.4,14.4,19.6,8.4,14.4,3.8,51.9,0,0,0,,0,0,29.5,12.6,25.8,1023.4,33.8,22.7,232.9,20.2,7,10,2022-09-04T06:16:23,2022-09-04T19:36:37,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-09-05,18.6,9.8,14.2,18.6,9.6,14.2,4,51.6,0.4,100,4.17,rain,0,0,32,13.3,337.4,1024,76.6,22.9,135.6,11.6,7,10,2022-09-05T06:17:55,2022-09-05T19:34:26,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
ukraine,2022-09-06,15,7,11.4,15,7,11.4,2.9,57.4,0,0,0,,0,0,31.7,11.9,341.2,1024.6,59.1,22.7,105.9,8.9,4,10,2022-09-06T06:19:26,2022-09-06T19:32:15,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-09-07,18.3,4.6,11.8,18.3,4.6,11.8,1.5,53.4,0,0,0,,0,0,24.5,10.8,263.4,1022.2,17.5,22.7,227.3,19.5,7,10,2022-09-07T06:20:57,2022-09-07T19:30:03,0.39,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
ukraine,2022-09-08,20.4,7.3,14.3,20.4,7.3,14.3,3,49.6,0,0,0,,0,0,25.2,9.7,7.6,1019.4,37.6,22.7,221.6,18.9,7,10,2022-09-08T06:22:28,2022-09-08T19:27:51,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-09-09,17.7,6.7,12.7,17.7,5.6,12.4,3.7,56.9,0.4,100,8.33,rain,0,0,36.4,14.8,87.6,1022.4,76,24.8,144.9,12.4,6,10,2022-09-09T06:23:59,2022-09-09T19:25:39,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
ukraine,2022-09-10,12.7,8.7,10.3,12.7,6.9,9.5,8.3,87.9,13,100,8.33,rain,0,0,46.1,19.4,114.4,1019,100,15,10.9,0.9,1,10,2022-09-10T06:25:30,2022-09-10T19:23:26,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
ukraine,2022-09-11,16.2,11.4,13.5,16.2,11.4,13.5,11.4,87.6,15,100,4.17,rain,0,0,43.9,18.7,160.8,1010.1,94.2,19.3,78.5,6.7,4,10,2022-09-11T06:27:01,2022-09-11T19:21:13,0.53,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"33345099999,remote"
ukraine,2022-09-12,13.7,11.1,12.5,13.7,11.1,12.5,10.6,88.4,1.3,100,8.33,rain,0,0,24.1,9,244,1007.6,99.1,18.4,33.3,3.1,2,10,2022-09-12T06:28:33,2022-09-12T19:19:00,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
ukraine,2022-09-13,13.6,10.4,11.9,13.6,10.4,11.9,10.3,89.7,6.3,100,8.33,rain,0,0,32,13.7,340.8,1007.8,99.8,17.9,43.4,3.5,3,10,2022-09-13T06:30:04,2022-09-13T19:16:46,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
ukraine,2022-09-14,17.1,10.4,13.5,17.1,10.4,13.5,11.2,85.9,0.6,100,4.17,rain,0,0,41.8,14.8,253.3,1006.6,82.3,20.9,116.8,9.9,6,10,2022-09-14T06:31:35,2022-09-14T19:14:33,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
ukraine,2022-09-15,17,11.4,14.6,17,11.4,14.6,13.5,93.5,0.6,100,4.17,rain,0,0,23.8,10.4,200.9,1003.3,92.7,16.8,17.5,1.7,1,10,2022-09-15T06:33:07,2022-09-15T19:12:19,0.66,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"33345099999,remote"
ukraine,2022-09-16,20.1,12.8,16.2,20.1,12.8,16.2,12.5,80.1,2,100,4.17,rain,0,0,33.1,14.4,283.7,1002.8,82.7,20.4,131,11.3,6,10,2022-09-16T06:34:38,2022-09-16T19:10:05,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
ukraine,2022-09-17,14.9,10.8,13,14.9,10.8,13,10.7,86.1,0.8,100,4.17,rain,0,0,19.8,8.6,172.9,1005.8,95.2,21.8,41.7,3.6,2,10,2022-09-17T06:36:09,2022-09-17T19:07:51,0.72,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"33345099999,remote"
ukraine,2022-09-18,16.7,8.6,12.6,16.7,5,12.1,10.9,90,4,100,8.33,rain,0,0,77.4,28.4,186.9,996.1,95.3,15.6,20.8,1.8,2,10,2022-09-18T06:37:41,2022-09-18T19:05:37,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
ukraine,2022-09-19,15,8.2,11.5,15,5.7,10.9,7.2,76,0.6,100,4.17,rain,0,0,60.5,21.2,250.3,1005.6,84.1,21.8,145.4,12.5,6,10,2022-09-19T06:39:13,2022-09-19T19:03:22,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
ukraine,2022-09-20,11.8,7.3,10.1,11.8,7.3,10,8.1,87.7,2,100,4.17,rain,0,0,25.6,10.8,16.8,1011.4,93.4,20.3,21.9,2,1,10,2022-09-20T06:40:44,2022-09-20T19:01:08,0.82,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"33345099999,remote"
ukraine,2022-09-21,12.8,9,10.6,12.8,7.2,10.2,8.6,88,10,100,8.33,rain,0,0,34.9,15.1,333.6,1012.1,86.2,20.4,70.1,6.2,3,10,2022-09-21T06:42:16,2022-09-21T18:58:54,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"33345099999,remote"
ukraine,2022-09-22,11.8,7.4,9.5,11.8,6.2,9,7.5,87.4,0,0,0,,0,0,25.2,10.8,283.6,1014.9,84.7,21.8,46,4,2,10,2022-09-22T06:43:48,2022-09-22T18:56:40,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-09-23,11.8,8.3,9.7,11.8,7.2,9.3,7.9,88.5,5,100,4.17,rain,0,0,23.8,9.4,292.6,1013.8,94.2,19.5,85.7,7.5,3,10,2022-09-23T06:45:20,2022-09-23T18:54:26,0.92,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"33345099999,remote"
ukraine,2022-09-24,12.9,8.3,9.9,12.9,6.4,9,6.8,81.7,0,0,0,rain,0,0,42.8,18,287.7,1013.2,88.3,20.6,140,12,5,10,2022-09-24T06:46:53,2022-09-24T18:52:12,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-09-25,15.9,5.9,10.6,15.9,3.4,9.7,5.5,72.5,0,0,0,rain,0,0,39.2,16.9,261.9,1015,55.2,22.3,161.8,14,6,10,2022-09-25T06:48:25,2022-09-25T18:49:58,0.98,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-09-26,17.4,9.7,12.8,17.4,9.7,12.8,9.2,79.6,0.6,100,4.17,rain,0,0,23.4,9.7,180.7,1011,98.5,21.6,42.5,3.8,5,10,2022-09-26T06:49:58,2022-09-26T18:47:44,0,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"33345099999,remote"
ukraine,2022-09-27,16.8,11.1,13.1,16.8,11.1,13.1,11.7,91.7,1.6,100,8.33,rain,0,0,15.8,7.2,16.1,1003.5,97.5,17.6,66.2,5.5,3,10,2022-09-27T06:51:30,2022-09-27T18:45:31,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
ukraine,2022-09-28,16.2,11.1,13.3,16.2,11.1,13.3,11.6,89.8,0.3,100,4.17,rain,0,0,32.4,9.4,212.9,1001.9,85.9,18.8,73.6,6.2,3,10,2022-09-28T06:53:03,2022-09-28T18:43:17,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
ukraine,2022-09-29,19.2,7.5,12.6,19.2,7.5,12.6,9.5,82.2,0,0,0,rain,0,0,31,13.3,155.2,1008.1,78.5,21.2,124.2,10.7,5,10,2022-09-29T06:54:37,2022-09-29T18:41:04,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-09-30,21,12.1,16.4,21,12.1,16.4,14.2,87.1,0,0,0,rain,0,0,18.4,7.2,200.9,1012,87.3,18.8,135.1,11.6,5,10,2022-09-30T06:56:10,2022-09-30T18:38:51,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-10-01,19.7,13.6,16.5,19.7,13.6,16.5,13.5,83.3,0.1,100,4.17,rain,0,0,37.8,15.8,244.3,1013.9,83.5,21.1,105.4,9.1,5,10,2022-10-01T06:57:44,2022-10-01T18:36:39,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
ukraine,2022-10-02,14.8,8,12.6,14.8,4.6,11.8,10.7,88.6,4.8,100,8.33,rain,0,0,60.1,25.9,287.2,1002.4,98.3,18.4,18.5,1.3,1,10,2022-10-02T06:59:17,2022-10-02T18:34:27,0.23,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
ukraine,2022-10-03,12.3,7.2,9.7,12.3,4,8.5,6.5,80.9,7.6,100,8.33,rain,0,0,58.7,24.8,259.4,1000.9,99.1,18.1,53.5,4.7,4,10,2022-10-03T07:00:51,2022-10-03T18:32:15,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
ukraine,2022-10-04,10,6.4,8.4,7.6,4.1,5.9,6.2,86.1,7.9,100,8.33,rain,0,0,45.7,19.1,256.9,1009.6,98.1,20.7,9.3,0.9,0,10,2022-10-04T07:02:26,2022-10-04T18:30:04,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
ukraine,2022-10-05,13.2,9.1,10.9,13.2,6.8,10.2,7.6,80.8,0.1,100,4.17,rain,0,0,38.9,16.2,277.1,1021.6,93.3,22.9,63,5.5,3,10,2022-10-05T07:04:00,2022-10-05T18:27:53,0.34,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"33345099999,remote"
ukraine,2022-10-06,20.2,9.6,14.2,20.2,8.4,14.1,8.4,69.5,0,0,0,,0,0,34.2,14.8,256.3,1023.7,42.3,22.3,145.5,12.7,5,10,2022-10-06T07:05:35,2022-10-06T18:25:42,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-10-07,17.9,10.4,14,17.9,10.4,14,7.9,68.4,0,0,0,,0,0,26.6,10.4,339.6,1028.6,26.5,22.7,150.1,13,5,10,2022-10-07T07:07:10,2022-10-07T18:23:32,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-10-08,18.7,4.2,11.2,18.7,4.2,11.2,6.5,75.3,0,0,0,,0,0,21.6,8.6,154.8,1024.8,23.8,21.5,148.3,12.8,5,10,2022-10-08T07:08:46,2022-10-08T18:21:23,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-10-09,17.7,5.4,11.3,17.7,5.4,11.3,7.4,78.3,0.6,100,4.17,rain,0,0,39.2,14.4,284.6,1019.9,65.3,21.2,92.2,8,4,10,2022-10-09T07:10:21,2022-10-09T18:19:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
ukraine,2022-10-10,13.2,7.1,9.7,13.2,4.7,8.5,5.3,75.9,0,0,0,,0,0,41.8,21.6,337.1,1024.7,46.4,22.7,140,12.1,5,10,2022-10-10T07:11:57,2022-10-10T18:17:06,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-10-11,15.4,1.6,8.3,15.4,0.5,8.1,1.6,66,0,0,0,,0,0,18.7,7.2,283.9,1023.8,9.4,22.7,141,12.1,5,10,2022-10-11T07:13:33,2022-10-11T18:14:58,0.55,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
ukraine,2022-10-12,14.7,6.1,10,14.7,5.3,9.6,4.4,69.5,0,0,0,,0,0,33.1,12.6,309.1,1023.9,63.4,22.7,96.2,8.5,5,10,2022-10-12T07:15:10,2022-10-12T18:12:51,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-10-13,13.3,4.7,8.9,13.3,4,8.8,4.8,76,0,0,0,rain,0,0,20.9,7.6,302.8,1026,65.2,22.7,70.9,6.2,4,10,2022-10-13T07:16:47,2022-10-13T18:10:45,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-10-14,14,6.9,9.6,14,6.9,9.6,5.7,78.1,0,0,0,,0,0,14.4,5.8,143.7,1024.9,62.8,21.3,76.6,6.6,4,10,2022-10-14T07:18:24,2022-10-14T18:08:40,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-10-15,14.2,4.3,8.4,14.2,4.3,8.1,2.3,67.9,0,0,0,,0,0,26.6,10.8,151.7,1025.6,11.7,21.2,127.4,11,5,10,2022-10-15T07:20:01,2022-10-15T18:06:35,0.68,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
ukraine,2022-10-16,13.2,2.2,6.9,13.2,2.2,6.6,1.3,69.5,0,0,0,,0,0,28.8,11.9,150.2,1030.1,6.9,22.3,128.3,11,5,10,2022-10-16T07:21:39,2022-10-16T18:04:31,0.71,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
ukraine,2022-10-17,16.9,3,9.5,16.9,3,9.2,1.2,59.3,0,0,0,,0,0,30.6,12.2,213.3,1032.5,28.7,23.1,121.3,10.6,5,10,2022-10-17T07:23:17,2022-10-17T18:02:28,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-10-18,21.9,9.2,14.4,21.9,8.1,14.3,2.1,44.5,0,0,0,,0,0,36,14.8,230.8,1026.4,30.2,22.9,117,10,5,10,2022-10-18T07:24:56,2022-10-18T18:00:26,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
ukraine,2022-10-19,14.7,8.8,11.7,14.7,6.4,11.4,5.9,68.6,1.6,100,20.83,rain,0,0,39.2,16.9,280.9,1013.9,89.9,22.9,81.4,7.1,4,10,2022-10-19T07:26:34,2022-10-19T17:58:25,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"33345099999,remote"
ukraine,2022-10-20,8.1,2.9,5,5.2,-1.2,1.3,1.1,76.1,2.1,100,45.83,"rain,snow",0,0,53.6,23.8,322.7,1018.5,88.1,19.3,9.9,1,1,10,2022-10-20T07:28:13,2022-10-20T17:56:25,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,remote
ukraine,2022-10-21,8.9,0.7,4.8,8.9,-0.2,4.1,0.7,76.1,0,0,0,,0,0,26.6,10.1,283.1,1025.8,26.6,24.1,112.8,9.8,4,10,2022-10-21T07:29:53,2022-10-21T17:54:26,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-10-22,10.4,3.4,6.7,10.4,1.6,5.3,2.6,75.5,0,0,0,,0,0,32.4,14,173.8,1020.1,94.7,24.1,48.2,4.3,2,10,2022-10-22T07:31:32,2022-10-22T17:52:28,0.9,Overcast,Cloudy skies throughout the day.,cloudy,remote
ukraine,2022-10-23,12.1,8,9.8,12.1,7.2,9.6,8,88.8,5.3,100,45.83,rain,0,0,35.3,14.8,278.5,1014.5,97.3,20.7,15.8,1.2,1,10,2022-10-23T07:33:12,2022-10-23T17:50:31,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
ukraine,2022-10-24,13.5,9.3,11.4,13.5,7.9,11.2,9.7,89.7,0.1,100,4.17,rain,0,0,33.5,13.7,278.8,1018.1,91.4,24.1,59,5,4,10,2022-10-24T07:34:52,2022-10-24T17:48:35,0.97,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,remote
ukraine,2022-10-25,14.8,10.6,12.2,14.8,10.6,12.2,10.1,87.4,4.3,100,41.67,rain,0,0,16.9,6.8,180,1015.3,95.9,22.6,53.2,4.6,2,10,2022-10-25T07:36:33,2022-10-25T17:46:40,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
ukraine,2022-10-26,14.7,11.2,12.5,14.7,11.2,12.5,10.7,89.1,0.6,100,20.83,rain,0,0,38.5,17.6,309.7,1015.6,87.9,23.8,27.8,2.2,2,10,2022-10-26T07:38:13,2022-10-26T17:44:47,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
ukraine,2022-10-27,12.9,9.6,11,12.9,7.6,10.6,8.6,85.3,0,0,0,rain,0,0,36.4,14.4,301.4,1024.5,81.9,24.1,24.1,2,1,10,2022-10-27T07:39:54,2022-10-27T17:42:54,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-10-28,14.8,6.8,10.3,14.8,6.1,9.9,7.4,83.6,0,0,0,rain,0,0,23,9,265.4,1027.2,54.8,24.1,74.2,6.4,3,10,2022-10-28T07:41:35,2022-10-28T17:41:04,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
ukraine,2022-10-29,16.7,9.4,12.8,16.7,8.5,12.6,9.5,81.1,0.7,100,8.33,rain,0,0,40,17.3,247.8,1020,79.6,24,75.7,6.5,4,10,2022-10-29T07:43:16,2022-10-29T17:39:14,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
